_id,BatchFileName,Indiv_Index,Race,DifficultyPerceiving,AgeCategory,Gender,DistanceBetweenOfficerAndIndiv,ReasonUseOfForce_EffectArrest,ReasonUseOfForce_PreventOffence,ReasonUseOfForce_PreventEscape,ReasonUseOfForce_ProtectOtherOfficers,ReasonUseOfForce_ProtectPublic,ReasonUseOfForce_ProtectSelf,ReasonUseOfForce_ProtectIndiv,ReasonUseOfForce_Unintentional,ReasonUseOfForce_Other,FactorsInfluenceResponse_NatureIncident,FactorsInfluenceResponse_PastHistory,FactorsInfluenceResponse_PhysicalSizeStrength,FactorsInfluenceResponse_OtherFactors,IndividualActions_ResistantPassive,IndividualActions_ResistantActive,IndividualActions_Assaultive,IndividualActions_SeriousBodilyHarmDeath,PerceiveAccessWeapon,OfficerResponses_DirectionsToComply,OfficerResponses_Comply,OfficerResponses_AttemptDeescalation,OfficerResponses_DeescalationTechniques_Communication,OfficerResponses_DeescalationTechniques_Containment,OfficerResponses_DeescalationTechniques_Cover,OfficerResponses_DeescalationTechniques_Distance,OfficerResponses_DeescalationTechniques_Repositioning,OfficerResponses_DeescalationTechniques_Teamwork,OfficerResponses_DeescalationTechniques_Time,OfficerResponses_DeescalationTechniques_Other,OfficerResponses_AssistCtrlBhvr,OfficerResponses_Reason_ImminentThreat,OfficerResponses_Reason_ActionRequiredImmediately,OfficerResponses_Reason_DeescalationUsedOtherOfficers,OfficerResponses_Reason_Other,TypeForceUsed_PhysicalControl_Check,TypeForceUsed_PhysicalControl_EscortTechniques,TypeForceUsed_PhysicalControl_Grounding,TypeForceUsed_PhysicalControl_JointLocks,TypeForceUsed_PhysicalControl_Pinning,TypeForceUsed_PhysicalControl_PressurePoints,TypeForceUsed_PhysicalControl_Strikes,TypeForceUsed_PhysicalControl_Other,TypeForceUsed_PhysicalControl_AssistCtrlBhvr,TypeForceUsed_IntermWeapon_Check,TypeForceUsed_IntermWeapon_OC_Check,TypeForceUsed_IntermWeapon_OC_AssistCtrlBhvr,TypeForceUsed_IntermWeapon_Baton_Check,TypeForceUsed_IntermWeapon_Baton_Hard,TypeForceUsed_IntermWeapon_Baton_Soft,TypeForceUsed_IntermWeapon_Baton_AssistCtrlBhvr,TypeForceUsed_IntermWeapon_CEW_Check,TypeForceUsed_IntermWeapon_CEW_AssistCtrlBhvr,TypeForceUsed_IntermWeapon_CEW_WhyNot_CartridgeMalfunction,TypeForceUsed_IntermWeapon_CEW_WhyNot_Disconnect,TypeForceUsed_IntermWeapon_CEW_WhyNot_InsufficientProbeSpread,TypeForceUsed_IntermWeapon_CEW_WhyNot_OperatorError,TypeForceUsed_IntermWeapon_CEW_WhyNot_ProbeMiss,TypeForceUsed_IntermWeapon_CEW_WhyNot_WeaponMalfunction,TypeForceUsed_IntermWeapon_CEW_WhyNot_Other,TypeForceUsed_IntermWeapon_CEW_Drawn,TypeForceUsed_IntermWeapon_CEW_Pointed,TypeForceUsed_IntermWeapon_CEW_Discharged,TypeForceUsed_IntermWeapon_CEW_DeloymentMode_Cartridge,TypeForceUsed_IntermWeapon_CEW_DeloymentMode_DrivePushStun,TypeForceUsed_IntermWeapon_CEW_DeloymentMode_ThreePointContact,TypeForceUsed_IntermWeapon_CEW_DrivePushStunCycles,TypeForceUsed_IntermWeapon_CEW_ThreePointContactCycles,TypeForceUsed_LLFirearm_Check,TypeForceUsed_LLFirearm_Shotgun_Check,TypeForceUsed_LLFirearm_Shotgun_Pointed,TypeForceUsed_LLFirearm_Shotgun_Discharged,TypeForceUsed_LLFirearm_Shotgun_AssistCtrlBhvr,TypeForceUsed_LLFirearm_ExtRangeImpactWeapon_Check,TypeForceUsed_LLFirearm_ExtRangeImpactWeapon_Pointed,TypeForceUsed_LLFirearm_ExtRangeImpactWeapon_Discharged,TypeForceUsed_LLFirearm_ExtRangeImpactWeapon_AssistCtrlBhvr,TypeForceUsed_Other_Check,TypeForceUsed_Other_AssistCtrlBhvr,TypeForceUsed_Firearm_Check,TypeForceUsed_Firearm_Handgun_Check,TypeForceUsed_Firearm_Handgun_Drawn,TypeForceUsed_Firearm_Handgun_Pointed,TypeForceUsed_Firearm_Handgun_Discharged,TypeForceUsed_Firearm_Handgun_AssistCtrlBhvr,TypeForceUsed_Firearm_Rifle_Check,TypeForceUsed_Firearm_Rifle_Pointed,TypeForceUsed_Firearm_Rifle_Discharged,TypeForceUsed_Firearm_Rifle_AssistCtrlBhvr,TypeForceUsed_Firearm_ShotgunLethal_Check,TypeForceUsed_Firearm_ShotgunLethal_Pointed,TypeForceUsed_Firearm_ShotgunLethal_Discharged,TypeForceUsed_Firearm_ShotgunLethal_AssistControllingBehaviour,TypeForceUsed_Firearm_IssuePoliceChallenge,TypeForceUsed_Firearm_Comply,TypeForceUsed_Firearm_NoChallengeWhyNot_NotViable,TypeForceUsed_Firearm_NoChallengeWhyNot_IssuedByAnOtherOfficer,TypeForceUsed_Firearm_NoChallengeWhyNot_Other,IndivInjuries_PhysicalInjuries,IndividualInjuries_Treatment_No,IndividualInjuries_Treatment_FirstAid,IndividualInjuries_Treatment_MedicalPersonnelScene,IndividualInjuries_Treatment_AdmissionMedicalFacility,IndividualInjuries_Treatment_MedicalFacility,IndividualInjuries_Treatment_Unknown,IndividualInjuries_Treatment_Other
12347,520259686,1,Black,No,25 - 34,Female,3 to 7 metres (approx. 10 to 23 feet),1,1,1,1,1,1,1,,,1,,,,,,1,1,1,No,,No,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,Yes,,,,,,,,,,,,,,No,,,,,,,
12348,822412902,1,Black,No,35 - 44,Male,Less than 3 metres (approx. 10 feet),1,,,1,,1,,,,1,,,,,,,,1,Yes,Yes,Yes,1,,,,,1,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,Yes,,,,,,,,,,,,,,No,,,,,,,
12349,287858503,1,White,No,45 - 54,Male,Less than 3 metres (approx. 10 feet),1,1,1,1,1,1,,,,1,1,1,1,,1,1,1,1,Yes,No,Yes,1,1,,1,1,1,,,No,,,,,1,,1,1,1,1,1,,Yes,1,,,,,,,1,No,,,,,1,,,,,1,1,,,,,1,,,,,1,1,,No,,,,,,,,,,,,,,,,,,,,,,Yes,,,1,,1,,
12350,159169049,1,White,No,18 - 24,Male,3 to 7 metres (approx. 10 to 23 feet),,,,1,1,1,1,,,,,,,,,,1,1,Yes,No,No,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,No,,,,,,,,,Yes,No,,,,No,,,,,,,
12351,959049567,1,Indigenous,No,35 - 44,Male,3 to 7 metres (approx. 10 to 23 feet),1,,,1,,1,1,,,,,,1,,,,1,1,Yes,No,Yes,1,1,1,1,1,1,1,,Yes,,,,,1,,1,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,No,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,
12352,834143324,1,Black,No,18 - 24,Male,Less than 3 metres (approx. 10 feet),1,,,1,,1,,,,1,,,1,,,,,1,Yes,Yes,Yes,1,1,,,,1,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,Yes,1,1,,Yes,,,,,Yes,Yes,,,,No,,,,,,,
12353,834143324,2,Black,No,18 - 24,Male,Less than 3 metres (approx. 10 feet),1,,,1,,1,,,,1,,,1,,,,,1,Yes,Yes,Yes,1,1,,,,1,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,Yes,1,1,,Yes,,,,,Yes,Yes,,,,No,,,,,,,
12354,834143324,3,Black,No,18 - 24,Male,Less than 3 metres (approx. 10 feet),1,,,1,,1,,,,1,,,1,,,,,1,Yes,Yes,Yes,1,1,,,,1,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,Yes,1,1,,Yes,,,,,Yes,Yes,,,,No,,,,,,,
12355,125530553,1,White,No,35 - 44,Male,Less than 3 metres (approx. 10 feet),1,,,1,,1,,,,,,,,1,,,,,Yes,Yes,Yes,1,,,,,1,,,Yes,,,,,1,1,,,,,,,Yes,1,,,,,,,1,Yes,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,
12356,943170170,1,White,No,35 - 44,Male,Less than 3 metres (approx. 10 feet),1,,,1,,1,,,,1,1,,1,,,,,1,Yes,Yes,Yes,1,1,1,1,,1,1,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,Yes,,,,,No,,,,1,No,,,,,,,
12357,568196171,2,Black,No,18 - 24,Male,Less than 3 metres (approx. 10 feet),1,1,1,1,,1,,,,1,1,1,,,,,1,1,Yes,Yes,Yes,1,1,,1,1,1,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,Yes,,,,,No,,,,1,No,,,,,,,
12358,568196171,3,White,No,45 - 54,Female,Less than 3 metres (approx. 10 feet),1,1,1,1,,1,,,,1,,,,,,,1,1,Yes,Yes,Yes,1,1,1,1,,1,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,Yes,,,,,No,,,,1,No,,,,,,,
12359,568196171,4,White,No,65 and older,Female,Less than 3 metres (approx. 10 feet),1,1,1,1,,1,,,,1,,,,,,,1,1,Yes,Yes,Yes,1,1,1,1,1,1,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,Yes,,,,,No,,,,1,No,,,,,,,
12360,703347470,1,White,No,45 - 54,Male,3 to 7 metres (approx. 10 to 23 feet),1,,,,1,1,,,,1,,,1,,,,1,1,Yes,Yes,No,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,Yes,,,,,,,,,Yes,Yes,,,,No,,,,,,,
12361,841671761,1,White,No,35 - 44,Male,3 to 7 metres (approx. 10 to 23 feet),1,1,1,1,1,1,,,,1,,,1,,,,1,1,Yes,Yes,Yes,1,1,1,1,1,1,1,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,Yes,,,,,Yes,Yes,,,,No,,,,,,,
12362,480393853,1,Black,No,25 - 34,Male,3 to 7 metres (approx. 10 to 23 feet),1,,,1,,1,1,,,,,,,,,1,1,1,Yes,No,Yes,1,1,1,1,1,1,1,,No,,,,,1,,,1,1,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,No,,,,,1,1,,No,No,,,,1,No,,,,,,,
12363,956128861,1,South Asian,No,35 - 44,Male,3 to 7 metres (approx. 10 to 23 feet),1,1,,1,1,1,,,,1,,,,,,,1,1,Yes,Yes,Yes,1,1,1,1,1,1,1,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,Yes,,,,,,,,,,,,,,No,,,,,,,
12364,956128861,2,South Asian,No,35 - 44,Male,3 to 7 metres (approx. 10 to 23 feet),1,1,1,1,1,1,,,,1,,,,,,,1,1,Yes,Yes,Yes,1,1,1,1,1,1,1,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,Yes,,,,,,,,,,,,,,No,,,,,,,
12365,956128861,3,South Asian,No,35 - 44,Male,3 to 7 metres (approx. 10 to 23 feet),1,1,1,1,1,1,,,,1,,,,,,,1,1,Yes,Yes,Yes,1,1,1,1,1,1,1,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,Yes,,,,,,,,,,,,,,No,,,,,,,
12366,956128861,4,South Asian,No,35 - 44,Male,3 to 7 metres (approx. 10 to 23 feet),1,1,1,1,1,1,,,,1,,,,,,,1,1,Yes,Yes,Yes,1,1,1,1,,1,1,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,Yes,,,,,,,,,,,,,,No,,,,,,,
12367,121254078,1,South Asian,No,35 - 44,Male,3 to 7 metres (approx. 10 to 23 feet),1,1,1,1,1,1,,,,1,,,,,,,1,1,Yes,Yes,Yes,1,1,1,1,1,1,1,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,Yes,,,,,,,,,No,,,1,,No,,,,,,,
12368,121254078,2,South Asian,No,35 - 44,Male,3 to 7 metres (approx. 10 to 23 feet),1,1,1,1,1,1,,,,1,,,,,,,1,1,Yes,Yes,Yes,1,1,1,1,1,1,1,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,Yes,,,,,,,,,No,,,1,,No,,,,,,,
12369,121254078,3,South Asian,No,35 - 44,Male,3 to 7 metres (approx. 10 to 23 feet),1,1,1,1,1,1,,,,1,,,,,,,1,1,Yes,Yes,Yes,1,1,1,1,1,1,1,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,Yes,,,,,,,,,No,,,1,,No,,,,,,,
12370,121254078,4,South Asian,No,35 - 44,Male,3 to 7 metres (approx. 10 to 23 feet),1,1,1,1,1,1,1,,,1,,,,,,,1,1,Yes,Yes,Yes,1,1,1,1,1,1,1,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,Yes,,,,,,,,,No,,,1,,No,,,,,,,
12371,822769308,1,South Asian,No,35 - 44,Male,3 to 7 metres (approx. 10 to 23 feet),1,1,,1,1,1,,,,1,,,,,,,1,1,Yes,Yes,Yes,1,1,1,1,1,1,1,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,Yes,,,,,,,,,,,,,,No,,,,,,,
12372,822769308,2,South Asian,No,35 - 44,Male,3 to 7 metres (approx. 10 to 23 feet),1,1,1,1,1,1,,,,1,,,,,,,1,1,Yes,Yes,Yes,1,1,1,1,1,1,1,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,Yes,,,,,,,,,,,,,,No,,,,,,,
12373,822769308,3,South Asian,Yes,35 - 44,Male,3 to 7 metres (approx. 10 to 23 feet),1,1,1,1,1,1,,,,1,,,,,,,1,1,Yes,Yes,Yes,1,1,1,1,1,1,1,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,Yes,,,,,,,,,,,,,,No,,,,,,,
12374,822769308,4,South Asian,No,35 - 44,Male,3 to 7 metres (approx. 10 to 23 feet),1,1,1,1,1,1,,,,1,,,,,,,1,1,Yes,Yes,Yes,1,1,1,1,,1,1,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,Yes,,,,,,,,,,,,,,No,,,,,,,
12375,741793780,1,White,No,25 - 34,Male,Less than 3 metres (approx. 10 feet),1,,1,1,,,,,,1,,,,,,,,1,Yes,Yes,Yes,1,1,1,1,,1,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,Yes,1,1,,Yes,,,,,Yes,Yes,,,,No,,,,,,,
12376,741793780,2,White,No,45 - 54,Female,Less than 3 metres (approx. 10 feet),1,,1,1,,,,,,1,,,,,,,,1,Yes,Yes,Yes,1,1,1,1,,1,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,Yes,1,1,,Yes,,,,,Yes,Yes,,,,No,,,,,,,
12377,572351322,1,East/Southeast Asian,No,35 - 44,Male,3 to 7 metres (approx. 10 to 23 feet),1,1,1,1,1,1,,,,1,,,,,,,1,1,Yes,Yes,Yes,1,1,1,1,1,1,1,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,Yes,,,,,No,,,1,,No,,,,,,,
12378,572351322,2,East/Southeast Asian,No,35 - 44,Male,3 to 7 metres (approx. 10 to 23 feet),1,1,1,1,1,1,,,,1,,,,,,,1,1,Yes,Yes,Yes,1,1,1,1,1,1,1,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,Yes,,,,,No,,,1,,No,,,,,,,
12379,572351322,3,East/Southeast Asian,No,35 - 44,Male,3 to 7 metres (approx. 10 to 23 feet),1,1,1,1,1,1,,,,1,,,,,,,1,1,Yes,Yes,Yes,1,1,1,1,1,1,1,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,Yes,,,,,No,,,1,,No,,,,,,,
12380,572351322,4,East/Southeast Asian,No,35 - 44,Male,3 to 7 metres (approx. 10 to 23 feet),1,1,1,1,1,1,,,,1,,,,,,,1,1,Yes,Yes,Yes,1,1,1,1,1,1,1,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,Yes,,,,,No,,,1,,No,,,,,,,
12381,601062737,1,South Asian,No,35 - 44,Male,3 to 7 metres (approx. 10 to 23 feet),1,1,,1,1,1,,,,1,,,,,,,1,1,Yes,Yes,Yes,1,1,1,1,1,1,1,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,Yes,,,,,,,,,,,,,,No,,,,,,,
12382,601062737,2,South Asian,No,35 - 44,Male,3 to 7 metres (approx. 10 to 23 feet),1,1,1,1,1,1,,,,1,,,,,,,1,1,Yes,Yes,Yes,1,1,1,1,1,1,1,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,Yes,,,,,,,,,,,,,,No,,,,,,,
12383,601062737,3,South Asian,Yes,35 - 44,Male,3 to 7 metres (approx. 10 to 23 feet),1,1,1,1,1,1,,,,1,,,,,,,1,1,Yes,Yes,Yes,1,1,1,1,1,1,1,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,Yes,,,,,,,,,,,,,,No,,,,,,,
12384,601062737,4,South Asian,No,35 - 44,Male,3 to 7 metres (approx. 10 to 23 feet),1,1,1,1,1,1,,,,1,,,,,,,1,1,Yes,Yes,Yes,1,1,1,1,,1,1,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,Yes,,,,,,,,,,,,,,No,,,,,,,
12385,392343602,1,Black,No,18 - 24,Male,3 to 7 metres (approx. 10 to 23 feet),1,,,,,1,,,,1,,,,1,,,,,Yes,Yes,Yes,1,1,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,Yes,,,,,,,,,,,,,,No,,,,,,,
12386,392343602,2,Middle Eastern,No,18 - 24,Male,3 to 7 metres (approx. 10 to 23 feet),1,,,,,1,,,,1,,,,1,,,,,Yes,Yes,Yes,1,1,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,Yes,,,,,,,,,,,,,,No,,,,,,,
12387,674676187,1,White,No,35 - 44,Male,Less than 3 metres (approx. 10 feet),1,,,1,,1,,,,1,1,,1,,,,1,1,Yes,Yes,No,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,Yes,,,,,,,,,No,,,,1,No,,,,,,,
12388,922493688,1,East/Southeast Asian,No,18 - 24,Male,Less than 3 metres (approx. 10 feet),1,,,1,,1,,,,1,,,,,,,1,,Yes,Yes,No,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,Yes,,,,,,,,,Yes,Yes,,,,No,,,,,,,
12389,948540828,1,Black,No,18 - 24,Male,Less than 3 metres (approx. 10 feet),1,,,1,1,1,1,,,1,,,1,,,,1,1,Yes,Yes,No,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,Yes,,,,,,,,,Yes,Yes,,,,No,,,,,,,
12390,579159164,1,East/Southeast Asian,No,35 - 44,Male,3 to 7 metres (approx. 10 to 23 feet),1,1,,1,1,1,1,,,1,,,,,,1,,1,Yes,No,Yes,1,1,1,1,1,1,1,,No,,,,,1,,1,,,,,,Yes,1,,,,,,,1,No,,,,,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,
12391,607316000,1,White,No,35 - 44,Female,3 to 7 metres (approx. 10 to 23 feet),1,,,,1,1,,,,1,,,,,,,1,,Yes,Yes,Yes,1,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,Yes,,,,,,,,,Yes,Yes,,,,No,,,,,,,
12392,783709671,1,Black,No,35 - 44,Male,3 to 7 metres (approx. 10 to 23 feet),1,,,1,1,1,,,,1,,,,,,,1,1,No,,Yes,1,1,,1,,1,1,,Yes,,,,,1,1,1,,,,,,Yes,1,,,,,,,1,Yes,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,
12393,404088534,1,White,No,25 - 34,Male,Greater than 7 metres (more than 23 feet),1,1,1,1,1,1,1,,,,,,,,,,,1,Yes,Yes,Yes,1,,1,1,,1,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,Yes,,,,,,,,,Yes,Yes,,,,No,,,,,,,
12394,404088534,10,Black,No,25 - 34,Female,Greater than 7 metres (more than 23 feet),1,1,1,1,1,1,1,,,,,,,,,,,1,Yes,Yes,Yes,1,,1,,,1,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,Yes,,,,,,,,,Yes,Yes,,,,No,,,,,,,
12395,404088534,11,Black,No,25 - 34,Female,Greater than 7 metres (more than 23 feet),1,1,1,1,1,1,1,,,,,,,,,,,1,Yes,Yes,Yes,1,,1,,,1,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,Yes,,,,,,,,,Yes,Yes,,,,No,,,,,,,
12396,404088534,2,Black,No,25 - 34,Male,Greater than 7 metres (more than 23 feet),1,1,1,1,1,1,1,,,,,,,,,,,1,Yes,Yes,Yes,1,,1,1,,1,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,Yes,,,,,,,,,Yes,Yes,,,,No,,,,,,,
12397,404088534,3,Black,No,25 - 34,Male,Greater than 7 metres (more than 23 feet),1,1,1,1,1,1,1,,,,,,,,,,,1,Yes,Yes,Yes,,,1,1,,1,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,Yes,,,,,,,,,Yes,Yes,,,,No,,,,,,,
12398,404088534,4,Black,No,25 - 34,Male,Greater than 7 metres (more than 23 feet),1,1,1,1,1,1,1,,,,,,,,,,,1,Yes,Yes,Yes,,,1,1,,1,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,Yes,,,,,,,,,Yes,Yes,,,,No,,,,,,,
12399,404088534,5,Black,No,25 - 34,Male,Greater than 7 metres (more than 23 feet),1,1,1,1,1,1,1,,,,,,,,,,,1,Yes,Yes,Yes,,1,1,,,1,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,Yes,,,,,,,,,Yes,Yes,,,,No,,,,,,,
12400,404088534,6,Black,No,25 - 34,Male,Greater than 7 metres (more than 23 feet),1,1,1,1,1,1,1,,,,,,,,,,,1,Yes,Yes,Yes,1,,1,,,1,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,Yes,,,,,,,,,Yes,Yes,,,,No,,,,,,,
12401,404088534,7,Black,No,25 - 34,Male,Greater than 7 metres (more than 23 feet),1,1,1,1,1,1,1,,,,,,,,,,,1,Yes,Yes,Yes,1,,1,,,1,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,Yes,,,,,,,,,Yes,Yes,,,,No,,,,,,,
12402,404088534,8,Black,No,35 - 44,Male,Greater than 7 metres (more than 23 feet),1,1,1,1,1,1,1,,,,,,,,,,,1,Yes,Yes,Yes,1,,1,,,1,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,Yes,,,,,,,,,Yes,Yes,,,,No,,,,,,,
12403,404088534,9,Black,No,25 - 34,Female,Greater than 7 metres (more than 23 feet),1,1,1,1,1,1,1,,,,,,,,,,,1,Yes,Yes,Yes,1,,1,,,1,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,Yes,,,,,,,,,Yes,Yes,,,,No,,,,,,,
12404,690869193,1,Black,No,35 - 44,Male,3 to 7 metres (approx. 10 to 23 feet),1,,,1,1,1,,,,1,,,,,,,,1,Yes,Yes,Yes,1,1,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,Yes,,,,,,,,,Yes,Yes,,,,No,,,,,,,
12405,220463075,1,White,No,25 - 34,Male,Less than 3 metres (approx. 10 feet),1,1,1,1,1,1,1,,,1,,1,,,1,1,1,1,Yes,No,Yes,1,1,1,1,1,1,1,,No,,,,,,,,,,,,,,1,,,,,,,1,Yes,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,
12406,565731477,1,White,No,25 - 34,Male,Less than 3 metres (approx. 10 feet),1,1,1,1,1,1,1,,,1,1,,,,,,1,1,Yes,No,Yes,1,1,1,1,,1,1,,No,,,,,1,,1,,1,,,,Yes,1,,,,,,,1,Yes,,,,,,,,,,1,1,,,,,,,,,,,,,,,,1,,,,,,1,1,,No,,,,,No,,1,,,No,,,,,,,
12407,720182272,1,White,No,35 - 44,Male,Greater than 7 metres (more than 23 feet),1,1,1,1,1,1,,,,1,,,,,1,,1,1,Yes,Yes,Yes,1,,1,1,1,1,,,No,,,,,1,,1,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,Yes,,,,,,,,,No,,1,,,Yes,,,,,1,,
